t,value
1621086956,49
1621086957,48
1621086958,49
1621086959,49
1621086960,48
1621086961,49
1621086962,50
1621086963,47
1621086964,50
1621086965,49
1621086966,49
1621086967,48
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,50
1621086974,48
1621086975,50
1621086976,48
1621086977,49
1621086978,49
1621086979,48
1621086980,49
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,48
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,39
1621086650,48
1621086651,48
1621086652,49
1621086653,48
1621086654,48
1621086655,46
1621086656,45
1621086657,48
1621086658,49
1621086659,48
1621086660,49
1621086661,49
1621086662,48
1621086663,49
1621086664,49
1621086665,49
1621086666,48
1621086667,48
1621086668,49
1621086669,49
1621086670,49
1621086671,50
1621086672,48
1621086673,49
1621086674,48
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,48
1621086680,49
1621086681,48
1621086682,49
1621086683,49
1621086684,48
1621086685,49
1621086686,49
1621086687,49
1621086688,48
1621086689,49
1621086690,49
1621086691,48
1621086692,49
1621086693,49
1621086694,49
1621086695,48
1621086696,49
1621086697,49
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,48
1621086703,49
1621086704,49
1621086705,49
1621086706,48
1621086707,49
1621086708,48
1621086709,49
1621086710,49
1621086711,49
1621086712,49
1621086713,49
1621086714,48
1621086715,49
1621086716,47
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,48
1621086726,48
1621086727,49
1621086728,49
1621086729,49
1621086730,48
1621086731,49
1621086732,49
1621086733,49
1621086734,48
1621086735,49
1621086736,49
1621086737,49
1621086738,48
1621086833,40
1621086834,48
1621086835,48
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,49
1621086841,48
1621086842,49
1621086843,48
1621086844,49
1621086845,49
1621086846,48
1621086847,49
1621086848,49
1621086849,48
1621086850,48
1621086851,49
1621086852,49
1621086853,49
1621086854,48
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,48
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,49
1621086871,49
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,49
1621086879,49
1621086880,48
1621086881,49
1621086882,48
1621086883,49
1621086884,49
1621086885,49
1621086886,48
1621086887,49
1621086888,49
1621086889,49
1621086890,48
1621086891,49
1621086892,49
1621086893,49
1621086894,49
1621086895,49
1621086896,49
1621086897,49
1621086898,48
1621086899,49
1621086900,47
1621086901,50
1621086902,48
1621086903,49
1621086904,48
1621086905,49
1621086906,49
1621086907,49
1621086908,48
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,49
1621086914,48
1621086915,49
1621086916,49
1621086917,48
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,49
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,48
1621086938,50
1621086939,49
1621086940,49
1621086941,49
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,50
1621086950,47
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,49
1621086956,49
1621086957,48
1621086958,49
1621086959,49
1621086960,48
1621086961,49
1621086962,50
1621086963,47
1621086964,50
1621086965,49
1621086966,49
1621086967,48
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,50
1621086974,48
1621086975,50
1621086976,48
1621086977,49
1621086978,49
1621086979,48
1621086980,49
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,48
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,39
1621086650,48
1621086651,48
1621086652,49
1621086653,48
1621086654,48
1621086655,46
1621086656,45
1621086657,48
1621086658,49
1621086659,48
1621086660,49
1621086661,49
1621086662,48
1621086663,49
1621086664,49
1621086665,49
1621086666,48
1621086667,48
1621086668,49
1621086669,49
1621086670,49
1621086671,50
1621086672,48
1621086673,49
1621086674,48
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,48
1621086680,49
1621086681,48
1621086682,49
1621086683,49
1621086684,48
1621086685,49
1621086686,49
1621086687,49
1621086688,48
1621086689,49
1621086690,49
1621086691,48
1621086692,49
1621086693,49
1621086694,49
1621086695,48
1621086696,49
1621086697,49
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,48
1621086703,49
1621086704,49
1621086705,49
1621086706,48
1621086707,49
1621086708,48
1621086709,49
1621086710,49
1621086711,49
1621086712,49
1621086713,49
1621086714,48
1621086715,49
1621086716,47
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,48
1621086726,48
1621086727,49
1621086728,49
1621086729,49
1621086730,48
1621086731,49
1621086732,49
1621086733,49
1621086734,48
1621086735,49
1621086736,49
1621086737,49
1621086738,48
1621086833,40
1621086834,48
1621086835,48
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,49
1621086841,48
1621086842,49
1621086843,48
1621086844,49
1621086845,49
1621086846,48
1621086847,49
1621086848,49
1621086849,48
1621086850,48
1621086851,49
1621086852,49
1621086853,49
1621086854,48
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,48
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,49
1621086871,49
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,49
1621086879,49
1621086880,48
1621086881,49
1621086882,48
1621086883,49
1621086884,49
1621086885,49
1621086886,48
1621086887,49
1621086888,49
1621086889,49
1621086890,48
1621086891,49
1621086892,49
1621086893,49
1621086894,49
1621086895,49
1621086896,49
1621086897,49
1621086898,48
1621086899,49
1621086900,47
1621086901,50
1621086902,48
1621086903,49
1621086904,48
1621086905,49
1621086906,49
1621086907,49
1621086908,48
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,49
1621086914,48
1621086915,49
1621086916,49
1621086917,48
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,49
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,48
1621086938,50
1621086939,49
1621086940,49
1621086941,49
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,50
1621086950,47
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,49
1621086956,49
1621086957,48
1621086958,49
1621086959,49
1621086960,48
1621086961,49
1621086962,50
1621086963,47
1621086964,50
1621086965,49
1621086966,49
1621086967,48
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,50
1621086974,48
1621086975,50
1621086976,48
1621086977,49
1621086978,49
1621086979,48
1621086980,49
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,48
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,39
1621086650,48
1621086651,48
1621086652,49
1621086653,48
1621086654,48
1621086655,46
1621086656,45
1621086657,48
1621086658,49
1621086659,48
1621086660,49
1621086661,49
1621086662,48
1621086663,49
1621086664,49
1621086665,49
1621086666,48
1621086667,48
1621086668,49
1621086669,49
1621086670,49
1621086671,50
1621086672,48
1621086673,49
1621086674,48
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,48
1621086680,49
1621086681,48
1621086682,49
1621086683,49
1621086684,48
1621086685,49
1621086686,49
1621086687,49
1621086688,48
1621086689,49
1621086690,49
1621086691,48
1621086692,49
1621086693,49
1621086694,49
1621086695,48
1621086696,49
1621086697,49
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,48
1621086703,49
1621086704,49
1621086705,49
1621086706,48
1621086707,49
1621086708,48
1621086709,49
1621086710,49
1621086711,49
1621086712,49
1621086713,49
1621086714,48
1621086715,49
1621086716,47
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,48
1621086726,48
1621086727,49
1621086728,49
1621086729,49
1621086730,48
1621086731,49
1621086732,49
1621086733,49
1621086734,48
1621086735,49
1621086736,49
1621086737,49
1621086738,48
1621086833,40
1621086834,48
1621086835,48
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,49
1621086841,48
1621086842,49
1621086843,48
1621086844,49
1621086845,49
1621086846,48
1621086847,49
1621086848,49
1621086849,48
1621086850,48
1621086851,49
1621086852,49
1621086853,49
1621086854,48
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,48
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,49
1621086871,49
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,49
1621086879,49
1621086880,48
1621086881,49
1621086882,48
1621086883,49
1621086884,49
1621086885,49
1621086886,48
1621086887,49
1621086888,49
1621086889,49
1621086890,48
1621086891,49
1621086892,49
1621086893,49
1621086894,49
1621086895,49
1621086896,49
1621086897,49
1621086898,48
1621086899,49
1621086900,47
1621086901,50
1621086902,48
1621086903,49
1621086904,48
1621086905,49
1621086906,49
1621086907,49
1621086908,48
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,49
1621086914,48
1621086915,49
1621086916,49
1621086917,48
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,49
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,48
1621086938,50
1621086939,49
1621086940,49
1621086941,49
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,50
1621086950,47
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,49
1621086956,49
1621086957,48
1621086958,49
1621086959,49
1621086960,48
1621086961,49
1621086962,50
1621086963,47
1621086964,50
1621086965,49
1621086966,49
1621086967,48
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,50
1621086974,48
1621086975,50
1621086976,48
1621086977,49
1621086978,49
1621086979,48
1621086980,49
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,48
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,39
1621086650,48
1621086651,48
1621086652,49
1621086653,48
1621086654,48
1621086655,46
1621086656,45
1621086657,48
1621086658,49
1621086659,48
1621086660,49
1621086661,49
1621086662,48
1621086663,49
1621086664,49
1621086665,49
1621086666,48
1621086667,48
1621086668,49
1621086669,49
1621086670,49
1621086671,50
1621086672,48
1621086673,49
1621086674,48
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,48
1621086680,49
1621086681,48
1621086682,49
1621086683,49
1621086684,48
1621086685,49
1621086686,49
1621086687,49
1621086688,48
1621086689,49
1621086690,49
1621086691,48
1621086692,49
1621086693,49
1621086694,49
1621086695,48
1621086696,49
1621086697,49
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,48
1621086703,49
1621086704,49
1621086705,49
1621086706,48
1621086707,49
1621086708,48
1621086709,49
1621086710,49
1621086711,49
1621086712,49
1621086713,49
1621086714,48
1621086715,49
1621086716,47
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,48
1621086726,48
1621086727,49
1621086728,49
1621086729,49
1621086730,48
1621086731,49
1621086732,49
1621086733,49
1621086734,48
1621086735,49
1621086736,49
1621086737,49
1621086738,48
1621086833,40
1621086834,48
1621086835,48
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,49
1621086841,48
1621086842,49
1621086843,48
1621086844,49
1621086845,49
1621086846,48
1621086847,49
1621086848,49
1621086849,48
1621086850,48
1621086851,49
1621086852,49
1621086853,49
1621086854,48
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,48
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,49
1621086871,49
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,49
1621086879,49
1621086880,48
1621086881,49
1621086882,48
1621086883,49
1621086884,49
1621086885,49
1621086886,48
1621086887,49
1621086888,49
1621086889,49
1621086890,48
1621086891,49
1621086892,49
1621086893,49
1621086894,49
1621086895,49
1621086896,49
1621086897,49
1621086898,48
1621086899,49
1621086900,47
1621086901,50
1621086902,48
1621086903,49
1621086904,48
1621086905,49
1621086906,49
1621086907,49
1621086908,48
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,49
1621086914,48
1621086915,49
1621086916,49
1621086917,48
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,49
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,48
1621086938,50
1621086939,49
1621086940,49
1621086941,49
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,50
1621086950,47
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,49
1621086956,49
1621086957,48
1621086958,49
1621086959,49
1621086960,48
1621086961,49
1621086962,50
1621086963,47
1621086964,50
1621086965,49
1621086966,49
1621086967,48
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,50
1621086974,48
1621086975,50
1621086976,48
1621086977,49
1621086978,49
1621086979,48
1621086980,49
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,48
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,39
1621086650,48
1621086651,48
1621086652,49
1621086653,48
1621086654,48
1621086655,46
1621086656,45
1621086657,48
1621086658,49
1621086659,48
1621086660,49
1621086661,49
1621086662,48
1621086663,49
1621086664,49
1621086665,49
1621086666,48
1621086667,48
1621086668,49
1621086669,49
1621086670,49
1621086671,50
1621086672,48
1621086673,49
1621086674,48
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,48
1621086680,49
1621086681,48
1621086682,49
1621086683,49
1621086684,48
1621086685,49
1621086686,49
1621086687,49
1621086688,48
1621086689,49
1621086690,49
1621086691,48
1621086692,49
1621086693,49
1621086694,49
1621086695,48
1621086696,49
1621086697,49
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,48
1621086703,49
1621086704,49
1621086705,49
1621086706,48
1621086707,49
1621086708,48
1621086709,49
1621086710,49
1621086711,49
1621086712,49
1621086713,49
1621086714,48
1621086715,49
1621086716,47
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,48
1621086726,48
1621086727,49
1621086728,49
1621086729,49
1621086730,48
1621086731,49
1621086732,49
1621086733,49
1621086734,48
1621086735,49
1621086736,49
1621086737,49
1621086738,48
1621086833,40
1621086834,48
1621086835,48
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,49
1621086841,48
1621086842,49
1621086843,48
1621086844,49
1621086845,49
1621086846,48
1621086847,49
1621086848,49
1621086849,48
1621086850,48
1621086851,49
1621086852,49
1621086853,49
1621086854,48
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,48
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,49
1621086871,49
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,49
1621086879,49
1621086880,48
1621086881,49
1621086882,48
1621086883,49
1621086884,49
1621086885,49
1621086886,48
1621086887,49
1621086888,49
1621086889,49
1621086890,48
1621086891,49
1621086892,49
1621086893,49
1621086894,49
1621086895,49
1621086896,49
1621086897,49
1621086898,48
1621086899,49
1621086900,47
1621086901,50
1621086902,48
1621086903,49
1621086904,48
1621086905,49
1621086906,49
1621086907,49
1621086908,48
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,49
1621086914,48
1621086915,49
1621086916,49
1621086917,48
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,49
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,48
1621086938,50
1621086939,49
1621086940,49
1621086941,49
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,50
1621086950,47
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,49
1621086956,49
1621086957,48
1621086958,49
1621086959,49
1621086960,48
1621086961,49
1621086962,50
1621086963,47
1621086964,50
1621086965,49
1621086966,49
1621086967,48
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,50
1621086974,48
1621086975,50
1621086976,48
1621086977,49
1621086978,49
1621086979,48
1621086980,49
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,48
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,39
1621086650,48
1621086651,48
1621086652,49
1621086653,48
1621086654,48
1621086655,46
1621086656,45
1621086657,48
1621086658,49
1621086659,48
1621086660,49
1621086661,49
1621086662,48
1621086663,49
1621086664,49
1621086665,49
1621086666,48
1621086667,48
1621086668,49
1621086669,49
1621086670,49
1621086671,50
1621086672,48
1621086673,49
1621086674,48
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,48
1621086680,49
1621086681,48
1621086682,49
1621086683,49
1621086684,48
1621086685,49
1621086686,49
1621086687,49
1621086688,48
1621086689,49
1621086690,49
1621086691,48
1621086692,49
1621086693,49
1621086694,49
1621086695,48
1621086696,49
1621086697,49
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,48
1621086703,49
1621086704,49
1621086705,49
1621086706,48
1621086707,49
1621086708,48
1621086709,49
1621086710,49
1621086711,49
1621086712,49
1621086713,49
1621086714,48
1621086715,49
1621086716,47
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,48
1621086726,48
1621086727,49
1621086728,49
1621086729,49
1621086730,48
1621086731,49
1621086732,49
1621086733,49
1621086734,48
1621086735,49
1621086736,49
1621086737,49
1621086738,48
1621086833,40
1621086834,48
1621086835,48
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,49
1621086841,48
1621086842,49
1621086843,48
1621086844,49
1621086845,49
1621086846,48
1621086847,49
1621086848,49
1621086849,48
1621086850,48
1621086851,49
1621086852,49
1621086853,49
1621086854,48
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,48
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,49
1621086871,49
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,49
1621086879,49
1621086880,48
1621086881,49
1621086882,48
1621086883,49
1621086884,49
1621086885,49
1621086886,48
1621086887,49
1621086888,49
1621086889,49
1621086890,48
1621086891,49
1621086892,49
1621086893,49
1621086894,49
1621086895,49
1621086896,49
1621086897,49
1621086898,48
1621086899,49
1621086900,47
1621086901,50
1621086902,48
1621086903,49
1621086904,48
1621086905,49
1621086906,49
1621086907,49
1621086908,48
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,49
1621086914,48
1621086915,49
1621086916,49
1621086917,48
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,49
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,48
1621086938,50
1621086939,49
1621086940,49
1621086941,49
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,50
1621086950,47
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,49
1621086956,49
1621086957,48
1621086958,49
1621086959,49
1621086960,48
1621086961,49
1621086962,50
1621086963,47
1621086964,50
1621086965,49
1621086966,49
1621086967,48
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,50
1621086974,48
1621086975,50
1621086976,48
1621086977,49
1621086978,49
1621086979,48
1621086980,49
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,48
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621087456,39
1621087457,48
1621087458,49
1621087459,39
1621087460,45
1621087461,49
1621087462,47
1621087463,49
1621087464,47
1621087465,48
1621087466,49
1621087467,48
1621087468,49
1621087469,47
1621087470,48
1621087471,48
1621087472,48
1621087473,48
1621087474,49
1621087475,48
1621087476,46
1621087477,49
1621087478,49
1621087479,49
1621087480,48
1621087481,49
1621087482,47
1621087483,49
1621087484,49
1621087485,49
1621087486,49
1621087487,48
1621087488,48
1621087489,49
1621087490,49
1621087491,49
1621087492,49
1621087493,48
1621087494,49
1621087495,49
1621087496,49
1621087497,49
1621087498,48
1621087499,48
1621087500,49
1621087501,48
1621087502,49
1621087503,49
1621087504,49
1621087505,48
1621087506,48
1621087507,49
1621087508,49
1621087509,49
1621087510,48
1621087511,49
1621087512,49
1621087513,48
1621087514,48
1621087515,50
1621087516,48
1621087517,49
1621087518,47
1621087519,49
1621087520,49
1621087521,48
1621087522,49
1621087523,49
1621087524,49
1621087525,49
1621087526,49
1621087527,49
1621087528,49
1621087529,48
1621087530,49
1621087531,48
1621087532,49
1621087533,49
1621087534,48
1621087535,49
1621087536,50
1621087537,48
1621087538,49
1621087539,48
1621087540,49
1621087541,48
1621087542,49
1621087543,49
1621087544,48
1621087545,49
1621087546,48
1621087547,49
1621087548,49
1621087549,49
1621087550,47
1621087551,48
1621087552,49
1621087553,49
1621087554,49
1621087555,49
1621087556,48
1621087557,49
1621087558,49
1621087559,49
1621087560,49
1621087561,49
1621087562,49
1621087563,49
1621087564,49
1621087565,48
1621087566,49
1621087567,49
1621087568,48
1621087569,48
1621087570,49
1621087571,47
1621087572,49
1621087573,49
1621087574,48
1621087575,49
1621087576,48
1621087577,49
1621087578,49
1621087579,48
1621087580,49
1621087581,49
1621087582,49
1621087583,49
1621087584,49
1621087585,49
1621087586,48
1621087587,49
1621087588,49
1621087589,47
1621087590,49
1621087591,48
1621087592,49
1621087593,48
1621087594,49
1621087595,49
1621087596,49
1621087597,48
1621087598,49
1621087599,49
1621087600,49
1621087601,48
1621087602,49
1621087603,49
1621087807,38
1621087808,48
1621087809,48
1621087810,49
1621087811,40
1621087812,35
1621087813,49
1621087814,49
1621087815,47
1621087816,47
1621087817,48
1621087818,47
1621087819,49
1621087820,48
1621087821,49
1621087822,49
1621087823,47
1621087824,48
1621087825,49
1621087826,47
1621087827,49
1621087828,47
1621087829,47
1621087830,48
1621087831,49
1621087832,48
1621087833,50
1621087834,48
1621087835,49
1621087836,48
1621087837,49
1621087838,48
1621087839,49
1621087840,50
1621087841,48
1621087842,49
1621087843,48
1621087844,49
1621087845,49
1621087846,48
1621087847,49
1621087848,49
1621087849,48
1621087850,49
1621087851,47
1621087852,49
1621087853,49
1621087854,48
1621087855,49
1621087856,48
1621087857,50
1621087858,48
1621087859,48
1621087860,49
1621087861,49
1621087862,48
1621087863,49
1621087864,49
1621087865,49
1621087866,49
1621087867,48
1621087868,48
1621087869,48
1621087870,50
1621087871,49
1621087872,47
1621087873,49
1621087874,48
1621087875,49
1621087876,49
1621087877,49
1621087878,49
1621087879,50
1621087880,48
1621087881,48
1621087882,49
1621087883,50
1621087884,48
1621087885,48
1621087886,50
1621087887,49
1621087888,49
1621087889,48
1621087890,49
1621087891,49
1621087892,48
1621087893,49
1621087894,49
1621087895,49
1621087896,49
1621087897,48
1621087898,49
1621087899,49
1621087900,48
1621087901,49
1621087902,49
1621087903,49
1621087904,49
1621087905,49
1621087906,49
1621087907,48
1621087908,49
1621087909,49
1621087910,48
1621087911,49
1621087912,49
1621087913,48
1621087914,49
1621087915,49
1621087916,49
1621087917,48
1621087918,49
1621087919,47
1621087920,49
1621087921,49
1621087922,49
1621087923,47
1621087924,49
1621087925,49
1621087926,49
1621087927,48
1621087928,49
1621087929,49
1621087930,50
1621087931,49
1621087932,49
1621087933,48
1621087934,49
1621087935,49
1621087936,49
1621087937,49
1621087938,48
1621087939,48
1621087940,49
1621087941,49
1621087942,50
1621087943,48
1621087944,49
1621087945,49
1621087946,49
1621087947,49
1621087948,49
1621088677,41
1621088678,48
1621088679,48
1621088701,38
1621088702,48
1621088703,49
1621088704,48
1621088705,50
1621088706,48
1621088707,49
1621088708,47
1621088709,49
1621088710,50
1621088711,48
1621088712,49
1621088713,49
1621088714,49
1621088715,48
1621088716,39
1621088717,42
1621088718,49
1621088719,48
1621088720,48
1621088721,49
1621088722,48
1621088723,48
1621088724,49
1621088725,48
1621088726,49
1621088727,48
1621088728,49
1621088729,48
1621088730,49
1621088731,49
1621088732,49
1621088733,48
1621088734,49
1621088735,48
1621088736,49
1621088737,49
1621088738,49
1621088739,49
1621088740,49
1621088741,48
1621088742,50
1621088743,48
1621088744,49
1621088745,49
1621088746,49
1621088747,50
1621088748,49
1621088749,49
1621088750,49
1621088751,49
1621088752,49
1621088753,49
1621088754,49
1621088755,49
1621088756,48
1621088757,49
1621088758,49
1621088759,48
1621088760,49
1621088761,48
1621088762,49
1621088763,49
1621088764,49
1621088765,49
1621088766,49
1621088767,48
1621088768,49
1621088769,49
1621088770,48
1621088771,48
1621088772,49
1621088773,49
1621088774,48
1621088775,49
1621088776,49
1621088777,49
1621088778,49
1621088779,48
1621088780,49
1621088781,49
1621088782,49
1621088783,50
1621088784,48
1621088785,49
1621088786,48
1621088787,49
1621088788,49
1621088789,48
1621088790,49
1621088791,49
1621088792,49
1621088793,48
1621088794,49
1621088795,48
1621088796,49
1621088797,49
1621088798,49
1621088799,49
1621088800,49
1621088801,48
1621088802,50
1621088803,45
1621088804,41
1621088805,49
1621088806,49
1621088807,40
1621088808,50
1621088809,48
1621088810,49
1621088811,49
1621088812,48
1621507441,39
1621507442,47
1621507443,47
1621507444,47
1621507445,49
1621507446,47
1621507447,48
1621507448,47
1621507449,48
1621507450,48
1621507451,47
1621507452,46
1621507453,47
1621507454,48
1621507455,48
1621507456,48
1621507457,47
1621507458,47
1621507459,45
1621507460,47
1621507461,47
1621507462,49
